dataset,word,n,tf,idf,tf_idf,log_odds_weighted,lo_abs
broad,thrs,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,tips,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,titrating,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,tob,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,tracheal,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,trust,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,twenty,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,ulnar,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,understanding,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,unfortunate,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,unloading,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,venlafaxine,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,vzv,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,walks,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,xanax,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,zocor,7,1.4024346265116242e-5,0.6931471805599453,9.720936072861722e-6,1.061138597170848,1.061138597170848
broad,aado,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,aaga,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,accumulation,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ache,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,adjustment,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,adving,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,afos,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,alphabet,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,amikacin,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,amox,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ankles,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,anomaly,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,antibs,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,appointed,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,approved,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,artificial,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,assault,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,atg,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,atovaquone,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,auscultated,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,barium,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,begining,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,behaviors,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,betamethasone,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,bigemeny,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,billing,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,biopsies,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,bite,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,bldg,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,blisters,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,blockade,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,brpbr,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,bwt,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cachectic,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,caregivers,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,caring,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cavotrunkal,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cefapeme,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,centrally,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cerebryx,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,challenge,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,characterized,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,chemical,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cholelithiasis,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cisatracutium,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,closure,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,club,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,coaching,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,coagulase,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,coarsened,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,coated,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,cognitive,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,comprehension,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,compromised,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,consist,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,contractility,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,converts,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ctic,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,dated,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,dccv,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,debulking,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,decompensation,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,decreaed,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,desx,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,detective,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,deviation,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,differentiate,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,disturbances,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,do,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,dolls,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,doxycline,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,duodenal,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,dysarththia,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,dysynchorous,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,echocardiography,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,echodense,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,educated,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,eip,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,elicit,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,endometrial,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,energy,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,enterobacter,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,epoetin,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,euglycemia,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,exceeding,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,fear,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,fentany,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,flap,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,flight,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,folds,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,formal,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,fundus,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ganz,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,gestational,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,glucoses,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,gown,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,grions,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,grown,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hbac,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,highly,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hilum,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,histo,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hurting,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hydrocodone,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hyperacute,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hypothyroid,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hypoxemic,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,hyzaar,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ideas,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,ifn,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,iliac,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,immigrated,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,improvment,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,injestion,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,innumerable,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,interpreting,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,interviewed,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,isthmus,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,latanoprost,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lcs,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,legally,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,leukocytes,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,levoxyl,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lifetime,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lights,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,likes,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lock,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,logroll,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,longus,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lsc,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,lucency,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,maew,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
broad,managment,6,1.2020868227242493e-5,0.6931471805599453,8.332230919595761e-6,0.9824218792278309,0.9824218792278309
